duration_seconds,quiz_seconds,quiz_score,wrong_count,answer_change_count,max_answer_changes_per_question,hidden_count,focus_ratio,total_input_events,active_ratio,face_absent_seconds,longest_face_absence_seconds,absence_count,multiple_faces_seconds,multiple_faces_detected_count,label
259,108,88,1,2,0,1,0.86,212,0.247,104,39,1,0,0,1
241,96,97,0,3,2,4,0.421,144,0.179,12,11,2,0,0,1
16,12,72,3,4,2,1,0.934,173,0.185,3,3,1,0,0,1
646,123,71,3,0,0,2,0.969,50,0.2,1,1,1,0,0,0
241,81,74,3,0,0,1,0.979,185,0.168,0,0,1,0,0,0
239,107,89,1,1,0,7,0.376,92,0.083,0,0,2,0,0,1
657,150,89,1,1,1,2,0.815,4,0.034,4,4,2,0,0,1
146,46,30,7,11,3,4,0.71,29,0.047,43,19,2,0,0,1
497,83,88,1,3,1,2,0.979,106,0.242,6,4,2,0,0,0
643,102,97,0,2,2,0,0.939,128,0.237,39,38,1,0,0,1
467,70,71,3,4,3,1,0.858,162,0.289,18,2,2,0,0,0
264,67,76,2,1,1,2,0.88,137,0.11,72,53,3,0,0,1
8,4,85,2,2,2,1,0.958,191,0.287,3,3,0,0,0,1
560,120,93,1,1,1,2,0.951,94,0.28,13,6,2,0,0,0
685,100,82,2,0,0,1,0.972,9,0.032,7,7,2,0,0,1
12,15,100,0,2,0,0,0.899,130,0.201,13,5,1,0,0,1
249,186,95,0,4,2,1,0.936,85,0.337,51,43,1,0,0,1
355,195,75,2,1,1,0,0.939,68,0.214,9,9,0,0,0,0
250,114,99,0,2,2,2,0.908,48,0.238,13,0,2,0,0,0
276,108,76,2,3,3,0,0.821,62,0.246,7,7,0,0,0,0
69,18,22,10,3,0,1,0.833,40,0.123,7,6,1,0,0,1
441,73,80,2,2,0,1,0.85,9,0.049,20,6,0,0,0,1
154,37,40,6,12,8,2,0.531,25,0.119,21,20,0,0,0,1
644,136,76,2,1,1,8,0.376,80,0.346,3,2,2,0,0,1
598,71,87,1,0,0,2,0.941,89,0.326,15,6,0,0,0,0
53,16,2,7,0,0,0,0.867,152,0.19,11,7,1,0,0,1
31,28,97,0,3,3,0,0.843,168,0.118,19,2,1,0,0,1
428,137,92,1,3,3,1,0.816,43,0.271,8,8,1,0,0,0
289,158,96,0,4,2,2,0.866,130,0.107,17,2,2,26,4,1
634,126,93,1,1,0,2,0.861,51,0.155,41,28,2,0,0,1
283,122,70,3,2,1,2,0.913,170,0.267,13,10,1,17,2,1
620,172,88,1,4,0,0,0.965,11,0.015,2,2,2,0,0,1
22,27,96,0,3,2,2,0.942,85,0.259,0,0,2,0,0,1
686,144,81,2,1,1,1,0.806,66,0.094,19,5,0,0,0,0
545,142,70,3,2,0,1,0.942,92,0.285,5,1,2,0,0,0
632,45,99,0,1,1,2,0.83,11,0.037,12,1,1,0,0,1
37,24,11,10,2,0,0,0.88,49,0.241,11,7,2,0,0,1
245,159,70,3,2,2,1,0.957,70,0.232,13,12,0,0,0,0
297,198,76,2,0,0,9,0.404,212,0.124,13,1,1,0,0,1
310,186,75,2,0,0,1,0.889,48,0.249,10,10,1,0,0,0
503,117,97,0,0,0,0,0.991,60,0.116,18,3,0,0,0,0
714,193,74,3,3,2,1,0.842,181,0.26,5,4,2,0,0,0
359,180,73,3,0,0,9,0.282,42,0.258,16,0,1,0,0,1
547,148,77,2,3,2,1,0.843,129,0.302,14,1,1,0,0,0
62,22,21,8,0,0,1,0.802,46,0.292,11,6,2,0,0,1
670,187,85,2,0,0,0,0.995,176,0.111,59,30,2,0,0,1
663,165,79,2,2,1,1,0.996,206,0.237,6,2,1,0,0,0
27,11,97,0,0,0,1,0.962,105,0.144,10,4,1,0,0,1
598,181,78,2,1,1,1,0.99,53,0.224,1,1,1,0,0,0
442,83,72,3,1,1,2,0.837,71,0.307,18,0,0,0,0,0
320,116,89,1,0,0,7,0.274,154,0.31,19,3,2,0,0,1
633,196,73,3,3,2,2,0.96,8,0.041,20,6,2,0,0,1
718,106,98,0,3,0,1,0.842,41,0.191,11,4,2,0,0,0
288,209,76,2,1,1,2,0.79,35,0.193,8,8,0,0,0,0
415,141,82,2,2,2,1,0.992,201,0.237,2,2,1,0,0,0
64,28,8,9,4,1,1,0.904,201,0.296,18,6,2,0,0,1
475,187,97,0,3,2,9,0.539,37,0.268,8,5,1,0,0,1
254,173,72,3,0,0,0,0.79,105,0.304,15,3,2,0,0,0
527,78,96,0,4,0,2,0.918,83,0.181,13,12,1,0,0,0
59,20,11,10,1,0,2,0.855,44,0.127,12,6,0,0,0,1
612,117,79,2,3,2,0,0.793,218,0.322,40,30,4,0,0,1
342,35,50,5,9,3,4,0.732,11,0.065,17,14,1,0,0,1
703,196,96,0,1,1,0,0.795,79,0.152,3,3,2,0,0,0
476,137,96,0,4,0,2,0.903,152,0.289,7,7,1,0,0,0
608,146,94,1,0,0,0,0.858,205,0.258,66,64,3,0,0,1
18,16,8,10,0,0,0,0.872,143,0.247,5,3,0,0,0,1
353,103,73,3,4,0,2,0.839,105,0.336,6,6,0,0,0,0
347,160,94,1,2,2,2,0.904,211,0.256,13,10,2,0,0,0
545,165,84,2,1,1,0,0.973,162,0.145,20,1,2,0,0,0
8,21,22,8,2,2,0,0.866,220,0.254,7,2,2,0,0,1
345,71,70,3,8,6,6,0.501,30,0.072,50,19,1,0,0,1
257,160,99,0,3,0,0,0.951,163,0.171,13,10,1,0,0,0
8,4,72,3,1,0,2,0.857,120,0.278,15,3,2,0,0,1
481,183,86,1,3,3,0,0.894,110,0.233,0,0,1,0,0,0
483,57,78,2,2,0,0,0.785,207,0.114,0,0,1,0,0,0
27,12,73,3,1,1,1,0.956,126,0.11,19,3,1,0,0,1
64,24,6,10,3,3,2,0.914,65,0.276,11,5,2,0,0,1
402,146,84,2,4,3,1,0.959,55,0.267,19,1,2,0,0,0
17,32,79,2,4,2,2,0.975,114,0.213,7,7,0,0,0,1
675,159,79,2,4,3,2,0.788,151,0.181,10,1,2,0,0,0
58,7,23,9,4,0,0,0.792,191,0.219,13,1,1,0,0,1
205,90,88,1,0,0,6,0.418,115,0.148,4,4,0,0,0,1
290,82,71,3,3,2,6,0.413,140,0.295,11,1,1,0,0,1
301,29,20,8,4,4,6,0.463,12,0.083,17,12,2,0,0,1
818,106,96,0,3,0,0,0.858,6,0.058,18,10,2,0,0,1
16,7,83,2,0,0,0,0.925,169,0.261,11,9,1,0,0,1
462,81,77,2,0,0,1,0.932,132,0.137,7,2,2,0,0,0
565,61,78,2,3,0,2,0.991,169,0.286,57,33,3,0,0,1
315,128,95,0,0,0,1,0.936,90,0.146,13,4,1,0,0,0
245,68,95,0,1,1,0,0.799,138,0.193,11,6,1,0,0,0
321,177,80,2,2,1,1,0.805,79,0.245,73,23,2,0,0,1
290,78,90,1,0,0,4,0.394,167,0.282,7,7,1,0,0,1
569,118,80,2,0,0,0,0.847,62,0.348,110,57,2,0,0,1
499,121,91,1,2,1,2,0.812,102,0.222,17,6,2,0,0,0
348,82,100,0,0,0,1,0.849,127,0.185,8,1,0,0,0,0
558,112,88,1,2,0,2,0.903,43,0.159,12,5,2,0,0,0
285,119,96,0,0,0,1,0.907,118,0.326,17,5,0,0,0,0
521,148,92,1,1,0,2,0.933,214,0.11,11,9,2,0,0,0
12,33,91,1,4,2,0,0.982,114,0.32,8,8,0,0,0,1
635,182,73,3,3,1,7,0.475,64,0.09,17,8,2,0,0,1
18,19,94,1,2,2,2,0.959,196,0.223,13,5,0,0,0,1
43,14,78,2,0,0,1,0.887,56,0.234,10,9,1,0,0,1
490,160,86,1,2,1,7,0.504,101,0.17,5,5,1,0,0,1
619,83,93,1,3,3,2,0.981,92,0.323,4,4,0,0,0,0
585,163,93,1,3,0,0,0.911,147,0.109,3,3,0,0,0,0
66,25,28,8,4,1,0,0.811,36,0.197,10,2,2,0,0,1
297,126,81,2,3,0,1,0.87,39,0.322,14,6,1,0,0,0
419,161,95,0,2,2,2,0.973,175,0.301,5,3,1,0,0,0
299,152,75,2,0,0,0,0.872,120,0.212,15,5,1,0,0,0
707,121,71,3,4,3,0,0.988,160,0.129,47,38,3,0,0,1
763,172,93,1,3,3,2,0.863,7,0.015,8,4,1,0,0,1
455,123,70,3,1,1,1,0.838,16,0.058,1,1,2,0,0,1
237,66,60,4,6,9,5,0.536,45,0.032,46,8,2,0,0,1
316,186,71,3,3,2,1,0.957,81,0.132,19,9,2,0,0,0
13,11,87,1,0,0,0,0.985,191,0.281,10,7,2,0,0,1
591,160,73,3,4,0,7,0.486,112,0.153,10,8,1,0,0,1
280,197,72,3,1,1,2,0.97,123,0.244,2,2,0,25,4,1
49,3,13,9,4,0,2,0.797,97,0.253,0,0,2,0,0,1
635,82,77,2,0,0,0,0.94,146,0.255,1,0,2,0,0,0
267,63,50,5,12,7,3,0.629,8,0.108,43,25,0,0,0,1
592,49,76,2,3,3,1,0.96,104,0.276,6,6,0,0,0,0
442,189,74,3,2,2,1,0.861,92,0.081,7,7,2,33,2,1
688,187,75,2,3,3,2,0.869,116,0.162,84,25,1,0,0,1
693,121,80,2,4,0,2,0.814,39,0.268,18,12,1,0,0,0
299,45,20,8,7,3,3,0.614,24,0.049,64,17,2,0,0,1
435,162,95,0,3,3,0,0.911,217,0.331,12,4,0,0,0,0
258,46,84,2,2,2,1,0.805,188,0.096,103,31,3,0,0,1
405,70,87,1,3,2,0,0.881,81,0.203,53,51,2,0,0,1
547,93,95,0,1,0,1,0.796,16,0.002,17,5,1,0,0,1
565,63,100,0,3,2,2,0.807,156,0.273,1,1,0,0,0,0
447,170,86,1,2,2,1,0.888,164,0.266,20,0,1,0,0,0
330,61,82,2,3,1,0,0.848,176,0.287,12,1,2,0,0,0
640,96,71,3,2,0,2,0.827,104,0.089,12,12,1,0,0,0
261,76,78,2,2,0,2,0.785,49,0.215,18,12,0,0,0,0
604,209,77,2,3,0,1,0.801,131,0.34,18,9,2,0,0,0
610,148,79,2,2,2,0,0.947,183,0.087,20,9,2,0,0,0
496,129,70,3,4,1,1,0.84,134,0.24,16,12,2,0,0,0
283,43,70,3,11,9,4,0.64,39,0.028,50,22,2,0,0,1
358,55,40,6,9,4,3,0.556,45,0.107,28,18,0,0,0,1
262,199,72,3,3,2,2,0.982,181,0.314,20,5,0,0,0,0
36,23,2,7,4,0,0,0.959,107,0.175,19,6,1,0,0,1
439,170,88,1,3,3,1,0.972,192,0.214,17,6,0,0,0,0
26,9,93,1,1,1,0,0.898,114,0.223,19,7,2,0,0,1
587,78,70,3,1,1,1,0.974,190,0.293,1,1,1,0,0,0
718,129,82,2,2,0,1,0.944,201,0.299,78,54,2,0,0,1
703,73,93,1,2,2,0,0.86,94,0.1,104,57,4,0,0,1
506,185,96,0,0,0,1,0.848,196,0.253,0,0,0,0,0,0
18,11,75,2,0,0,0,0.946,149,0.336,4,4,2,0,0,1
515,153,71,3,4,2,1,0.934,216,0.245,2,2,0,0,0,0
712,103,76,2,1,1,1,0.931,17,0.041,6,6,2,0,0,1
829,101,87,1,3,1,1,0.984,6,0.051,2,0,0,0,0,1
37,19,33,10,1,1,2,0.786,146,0.117,7,7,2,0,0,1
740,138,100,0,1,1,1,0.946,10,0.032,13,3,0,0,0,1
18,5,90,1,0,0,2,0.809,37,0.178,14,4,2,0,0,1
127,27,20,8,6,6,2,0.708,42,0.054,40,14,0,0,0,1
547,122,82,2,2,2,1,0.788,185,0.282,9,7,0,0,0,0
280,141,100,0,3,3,2,0.828,65,0.088,11,0,0,0,0,0
568,74,78,2,0,0,2,0.86,62,0.101,20,8,2,0,0,0
141,58,20,8,6,6,6,0.733,40,0.024,49,27,0,0,0,1
496,125,81,2,1,1,2,0.969,139,0.297,19,12,2,9,1,1
103,77,30,7,9,6,3,0.687,8,0.062,61,30,1,0,0,1
636,164,88,1,2,2,4,0.277,87,0.29,8,8,1,0,0,1
146,51,70,3,4,9,3,0.728,29,0.031,62,22,1,0,0,1
520,74,72,3,0,0,2,0.959,49,0.113,10,6,1,0,0,0
418,167,70,3,2,2,1,0.932,87,0.319,4,3,0,0,0,0
603,134,79,2,2,2,0,0.895,113,0.332,13,0,0,0,0,0
43,11,71,3,4,2,1,0.868,202,0.228,17,11,2,0,0,1
169,48,70,3,9,5,4,0.469,19,0.064,25,11,0,0,0,1
541,86,85,2,1,1,0,0.816,2,0.064,9,8,0,0,0,1
351,138,77,2,0,0,1,0.979,189,0.29,4,4,1,0,0,0
690,131,91,1,3,3,1,0.906,12,0.042,17,6,1,0,0,1
611,141,92,1,0,0,0,0.911,129,0.15,12,4,0,0,0,0
370,71,71,3,1,1,1,0.98,104,0.304,20,5,2,0,0,0
342,162,96,0,1,1,1,0.977,51,0.175,13,4,2,0,0,0
510,76,99,0,2,2,1,0.853,80,0.293,11,6,2,0,0,0
518,197,100,0,2,1,2,0.963,197,0.212,4,4,1,0,0,0
317,186,77,2,2,2,0,0.901,143,0.119,0,0,0,0,0,0
254,89,81,2,2,0,2,0.834,73,0.174,3,3,2,0,0,0
400,64,98,0,0,0,1,0.836,143,0.107,16,7,0,0,0,0
715,109,83,2,1,1,1,0.959,43,0.192,10,2,2,0,0,0
13,17,94,1,1,1,0,0.864,94,0.151,8,6,2,0,0,1
570,202,79,2,4,2,2,0.953,162,0.178,19,8,0,0,0,0
382,65,91,1,4,3,1,0.819,194,0.342,10,0,1,0,0,0
591,201,86,1,3,2,1,0.992,197,0.123,20,10,0,0,0,0
495,177,74,3,3,0,2,0.84,55,0.173,4,4,1,0,0,0
353,146,100,0,2,0,1,0.842,35,0.331,109,69,2,0,0,1
441,60,80,2,1,0,1,0.789,82,0.211,13,4,0,0,0,0
448,202,78,2,4,3,8,0.56,78,0.181,4,3,1,0,0,1
283,126,91,1,2,0,10,0.606,152,0.2,2,2,1,0,0,1
772,71,89,1,4,3,1,0.988,5,0.027,18,2,0,0,0,1
26,33,95,0,2,0,2,0.968,184,0.151,17,5,1,0,0,1
385,186,84,2,4,3,1,0.86,101,0.256,3,1,1,0,0,0
644,134,96,0,4,1,2,0.886,52,0.282,2,2,2,0,0,0
890,191,78,2,4,2,1,0.892,12,0.057,5,5,2,0,0,1
441,149,91,1,1,0,0,0.813,94,0.23,8,3,1,0,0,0
664,172,80,2,0,0,1,0.996,14,0.021,0,0,1,0,0,0
365,55,90,1,4,1,1,0.982,152,0.298,3,3,1,0,0,0
276,119,95,0,0,0,0,0.881,190,0.31,15,9,1,0,0,0
715,177,91,1,2,0,1,0.883,164,0.345,17,1,0,0,0,0
539,175,85,2,3,2,2,0.842,194,0.158,2,2,2,26,1,1
479,171,98,0,0,0,1,0.842,118,0.119,12,2,1,0,0,0
643,166,79,2,1,0,1,0.952,101,0.281,14,7,2,0,0,0
465,151,82,2,4,3,0,0.946,134,0.32,101,65,1,0,0,1
356,43,70,3,6,8,4,0.742,8,0.061,30,24,1,0,0,1
24,25,10,10,3,2,1,0.808,141,0.171,16,8,2,0,0,1
33,5,88,1,3,0,0,0.852,142,0.3,7,0,2,0,0,1
549,192,78,2,0,0,0,0.84,36,0.287,16,1,1,0,0,0
295,189,84,2,1,0,9,0.674,152,0.282,1,1,2,0,0,1
537,95,93,1,0,0,0,0.886,215,0.349,2,2,0,0,0,0
27,19,25,7,1,1,2,1.0,66,0.199,6,6,2,0,0,1
245,84,93,1,1,1,2,0.876,110,0.317,8,6,1,0,0,0
542,184,95,0,3,3,2,0.826,151,0.278,2,2,1,0,0,0
608,48,94,1,3,2,0,0.937,130,0.299,10,8,1,0,0,0
616,75,70,3,2,0,2,0.85,58,0.173,1,1,2,0,0,0
685,163,100,0,1,1,1,0.849,96,0.165,19,4,0,8,4,1
11,30,100,0,0,0,2,0.831,118,0.127,11,6,2,0,0,1
551,56,94,1,4,0,7,0.555,176,0.313,5,3,2,0,0,1
523,190,70,3,3,0,1,0.989,44,0.317,17,0,1,0,0,0
628,188,100,0,1,1,1,0.895,107,0.199,5,1,1,0,0,0
269,146,98,0,0,0,0,0.995,166,0.095,10,8,0,0,0,0
604,166,87,1,1,1,7,0.449,60,0.193,9,5,2,0,0,1
493,113,70,3,2,2,0,0.845,115,0.29,95,20,1,0,0,1
322,118,93,1,0,0,2,0.957,105,0.166,0,0,2,0,0,0
478,175,75,2,4,0,1,0.977,116,0.317,10,0,2,0,0,0
261,201,95,0,3,3,1,0.873,174,0.24,5,3,0,0,0,0
483,117,78,2,1,1,2,0.81,196,0.339,9,5,1,0,0,0
29,7,90,1,3,0,0,0.997,175,0.281,10,6,1,0,0,1
224,31,50,5,7,6,4,0.593,14,0.113,28,18,2,0,0,1
326,155,72,3,1,1,7,0.285,43,0.107,10,10,2,0,0,1
9,29,89,1,2,1,1,0.864,96,0.244,5,5,0,0,0,1
630,82,76,2,0,0,8,0.668,43,0.189,1,1,0,0,0,1
569,141,75,2,1,1,2,0.89,179,0.347,15,11,1,0,0,0
371,49,85,2,4,0,1,0.886,129,0.212,17,10,2,0,0,0
108,58,50,5,9,7,2,0.686,14,0.044,61,18,1,0,0,1
690,63,91,1,3,3,1,0.785,51,0.145,2,2,0,0,0,0
60,25,15,7,4,2,0,0.867,103,0.288,5,5,2,0,0,1
842,161,99,0,4,1,0,0.94,17,0.026,13,0,2,0,0,1
634,101,81,2,0,0,2,0.799,171,0.307,20,10,2,0,0,0
496,187,99,0,0,0,2,0.971,70,0.336,44,25,2,0,0,1
570,152,73,3,3,3,1,0.92,124,0.105,12,12,2,0,0,0
47,3,12,7,4,2,0,0.916,99,0.311,20,2,2,0,0,1
491,184,74,3,3,0,2,0.854,111,0.279,10,2,2,0,0,0
513,62,91,1,3,1,2,0.839,195,0.21,14,11,0,0,0,0
594,84,95,0,1,0,2,0.783,94,0.304,3,3,2,0,0,0
14,16,85,2,1,1,2,0.92,137,0.245,19,2,0,0,0,1
554,177,98,0,1,1,1,0.885,105,0.249,12,6,2,17,4,1
39,23,98,0,1,1,2,0.801,113,0.183,7,2,2,0,0,1
543,91,96,0,0,0,1,0.902,209,0.112,2,0,2,0,0,0
259,42,50,5,7,7,2,0.596,22,0.093,49,25,2,0,0,1
589,174,100,0,2,1,2,0.866,216,0.28,14,3,0,0,0,0
558,176,99,0,3,1,2,0.996,186,0.335,15,6,0,0,0,0
293,195,92,1,0,0,0,0.851,115,0.268,16,12,2,0,0,0
182,44,40,6,7,6,3,0.606,34,0.113,30,9,2,0,0,1
470,71,75,2,0,0,7,0.301,83,0.155,1,1,2,0,0,1
625,175,100,0,4,1,2,0.912,70,0.119,6,6,1,0,0,0
477,173,89,1,4,2,0,0.954,183,0.198,3,3,1,0,0,0
520,178,88,1,0,0,0,0.791,104,0.089,88,24,4,0,0,1
709,131,91,1,3,1,0,0.819,78,0.102,15,2,2,0,0,0
603,101,73,3,2,0,2,0.861,10,0.06,4,0,2,0,0,0
423,204,81,2,1,1,0,0.89,86,0.274,3,3,0,0,0,0
627,184,93,1,1,1,0,0.962,150,0.288,12,10,1,0,0,0
706,126,73,3,1,1,0,0.961,191,0.134,17,4,1,0,0,0
476,93,99,0,0,0,2,0.801,218,0.193,10,10,0,0,0,0
559,116,75,2,4,0,2,0.917,127,0.085,8,5,1,0,0,0
36,10,98,0,1,0,2,0.881,100,0.256,1,1,2,0,0,1
720,193,93,1,1,1,2,0.812,42,0.164,6,6,0,11,4,1
439,100,78,2,2,0,2,0.83,197,0.186,102,58,2,0,0,1
509,135,98,0,1,1,1,0.97,60,0.267,9,0,0,0,0,0
36,14,95,0,2,1,2,0.913,168,0.336,16,9,2,0,0,1
249,182,86,1,3,2,1,0.878,48,0.22,5,1,1,0,0,0
18,12,87,1,3,2,1,0.866,212,0.268,19,7,2,0,0,1
632,195,81,2,2,2,1,0.785,118,0.267,2,2,0,0,0,0
341,60,74,3,0,0,0,0.886,153,0.334,19,3,1,0,0,0
708,59,88,1,0,0,2,0.974,200,0.202,0,0,0,25,4,1
435,58,79,2,2,2,1,0.838,140,0.151,13,3,1,0,0,0
662,160,100,0,3,1,0,0.985,204,0.222,61,18,2,0,0,1
600,196,97,0,2,2,2,0.861,119,0.34,15,11,1,0,0,0
206,163,76,2,1,1,10,0.396,159,0.106,13,12,1,0,0,1
670,89,82,2,3,2,0,0.851,157,0.186,19,9,2,0,0,0
36,25,95,0,3,1,0,0.866,127,0.235,8,4,1,0,0,1
534,132,74,3,0,0,0,0.971,99,0.245,17,5,2,17,4,1
118,69,70,3,12,7,2,0.688,34,0.024,17,11,1,0,0,1
498,192,89,1,4,2,10,0.366,87,0.346,8,8,1,0,0,1
496,165,75,2,2,2,6,0.399,38,0.323,8,5,1,0,0,1
322,48,40,6,11,4,2,0.727,20,0.089,27,9,2,0,0,1
266,47,94,1,0,0,0,0.824,203,0.199,14,5,1,0,0,0
542,164,88,1,3,2,0,0.95,101,0.131,8,8,2,0,0,0
258,200,70,3,0,0,0,0.781,218,0.163,5,5,2,0,0,0
629,61,74,3,1,0,0,0.954,218,0.343,17,1,2,0,0,0
559,127,80,2,3,2,9,0.597,135,0.148,9,0,0,0,0,1
20,23,13,8,4,2,2,0.784,121,0.202,20,10,0,0,0,1
272,57,100,0,4,1,0,0.891,142,0.225,60,26,2,0,0,1
20,31,93,1,1,1,0,0.847,170,0.086,11,11,2,0,0,1
48,21,16,9,0,0,0,0.869,156,0.278,1,1,2,0,0,1
377,115,81,2,0,0,1,0.976,153,0.13,4,4,2,0,0,0
369,202,89,1,4,3,1,0.792,210,0.299,7,5,0,0,0,0
515,48,83,2,1,0,0,0.816,126,0.134,9,5,1,0,0,0
573,209,80,2,3,1,0,0.817,169,0.214,14,11,0,0,0,0
9,23,14,10,0,0,0,0.934,78,0.233,4,3,1,0,0,1
32,11,100,0,2,0,0,0.996,48,0.24,14,8,1,0,0,1
320,170,81,2,1,0,0,0.791,75,0.159,10,9,0,0,0,0
861,152,85,2,2,1,1,0.979,3,0.04,8,6,0,0,0,1
432,174,73,3,2,2,2,0.965,202,0.17,8,8,2,0,0,0
292,168,94,1,3,0,1,0.975,107,0.309,17,12,0,28,1,1
582,189,85,2,0,0,9,0.592,111,0.198,19,1,2,0,0,1
514,158,74,3,4,3,0,0.813,180,0.247,16,9,1,0,0,0
597,85,83,2,1,1,2,0.798,218,0.284,19,10,1,0,0,0
108,29,60,4,5,3,2,0.662,8,0.072,30,11,1,0,0,1
633,136,73,3,4,3,2,0.841,159,0.217,6,1,1,0,0,0
25,27,82,2,2,1,1,0.943,214,0.252,1,1,1,0,0,1
106,26,60,4,9,3,4,0.467,25,0.12,33,29,0,0,0,1
344,48,70,3,9,4,5,0.735,16,0.074,57,28,1,0,0,1
638,183,93,1,1,1,1,0.933,166,0.196,13,9,1,0,0,0
638,138,96,0,4,2,2,0.952,213,0.224,101,44,3,0,0,1
327,97,100,0,2,2,1,0.827,67,0.097,4,4,1,0,0,0
31,30,75,2,2,1,2,0.896,76,0.096,13,8,1,0,0,1
624,123,86,1,1,1,8,0.32,133,0.195,12,5,2,0,0,1
271,67,70,3,4,8,5,0.519,45,0.044,36,30,2,0,0,1
218,87,99,0,3,2,6,0.529,132,0.149,7,1,0,0,0,1
676,149,90,1,3,3,2,0.984,72,0.116,9,0,1,0,0,0
340,114,79,2,0,0,1,0.833,78,0.289,12,4,1,0,0,0
360,50,88,1,0,0,0,0.872,108,0.177,3,3,1,0,0,0
423,131,81,2,2,0,10,0.58,192,0.243,7,1,1,0,0,1
335,172,86,1,2,2,0,0.918,45,0.281,19,8,0,0,0,0
539,63,78,2,0,0,5,0.625,190,0.293,7,7,2,0,0,1
296,79,71,3,3,1,1,0.849,140,0.127,14,9,0,0,0,0
546,178,72,3,2,0,1,0.825,174,0.127,11,9,2,0,0,0
683,70,71,3,4,1,2,0.987,112,0.347,17,9,1,0,0,0
8,25,18,7,3,1,2,0.905,175,0.083,8,8,1,0,0,1
260,194,89,1,2,0,9,0.331,129,0.266,4,4,1,0,0,1
437,160,100,0,4,1,7,0.622,60,0.139,4,4,2,0,0,1
701,193,85,2,4,0,1,0.964,0,0.02,19,12,0,0,0,1
555,81,78,2,4,3,0,0.968,174,0.209,6,6,1,0,0,0
301,70,94,1,2,1,0,0.938,210,0.11,49,46,2,0,0,1
677,185,78,2,4,2,0,0.927,195,0.105,10,8,1,30,2,1
663,109,71,3,3,0,0,0.874,161,0.253,13,1,0,0,0,0
716,200,83,2,3,3,0,0.869,196,0.236,18,4,1,0,0,0
22,10,86,1,1,0,2,0.783,192,0.334,16,7,0,0,0,1
650,165,99,0,4,2,1,0.88,164,0.282,3,3,0,0,0,0
459,85,71,3,1,1,0,0.989,1,0.01,17,2,1,0,0,1
711,193,98,0,3,3,1,0.782,171,0.277,0,0,1,0,0,0
40,29,93,1,4,3,0,0.794,78,0.311,20,5,0,0,0,1
649,55,86,1,2,2,0,0.991,95,0.183,9,1,2,0,0,0
573,117,80,2,1,1,2,0.968,48,0.322,5,2,1,0,0,0
350,166,91,1,3,3,2,0.91,145,0.168,12,12,1,0,0,0
625,47,82,2,3,3,9,0.553,159,0.3,3,2,1,0,0,1
62,17,31,8,1,1,1,0.849,199,0.161,13,3,0,0,0,1
464,110,96,0,3,3,0,0.943,105,0.204,49,18,4,0,0,1
679,164,80,2,3,1,0,0.998,44,0.105,19,6,1,0,0,0
17,22,86,1,3,0,2,0.962,163,0.345,14,6,0,0,0,1
570,127,72,3,4,2,1,0.799,210,0.254,19,6,2,0,0,0
309,125,72,3,0,0,2,0.888,123,0.342,1,1,1,0,0,0
719,186,73,3,2,0,0,0.968,130,0.24,20,4,1,0,0,0
35,7,94,1,4,0,0,0.877,107,0.12,2,0,1,0,0,1
359,195,97,0,1,1,2,0.833,44,0.197,6,6,1,0,0,0
583,80,79,2,0,0,2,0.827,82,0.259,20,0,1,0,0,0
296,171,90,1,2,0,0,0.811,217,0.264,2,2,1,0,0,0
720,198,91,1,3,2,1,0.968,189,0.128,15,2,1,0,0,0
286,124,98,0,2,2,1,0.871,118,0.12,12,11,0,0,0,0
678,99,93,1,1,0,2,0.984,187,0.081,18,6,0,0,0,0
675,58,93,1,4,1,0,0.947,67,0.167,2,2,1,0,0,0
32,34,70,3,4,1,0,0.999,140,0.213,19,5,1,0,0,1
242,121,94,1,2,2,4,0.306,143,0.314,1,1,0,0,0,1
62,18,23,10,1,0,2,0.908,85,0.291,15,3,2,0,0,1
469,173,93,1,2,2,0,0.912,185,0.341,10,10,1,0,0,0
243,44,30,7,12,6,4,0.709,13,0.047,44,14,1,0,0,1
663,181,91,1,1,1,2,0.799,122,0.339,15,12,0,0,0,0
678,157,75,2,0,0,1,0.817,135,0.098,14,1,2,0,0,0
423,88,75,2,1,1,1,0.925,49,0.251,62,20,4,0,0,1
546,95,96,0,1,0,0,0.815,112,0.166,15,4,1,0,0,0
23,27,70,3,0,0,1,0.941,130,0.346,15,6,2,0,0,1
324,28,20,8,4,5,2,0.616,28,0.098,38,14,0,0,0,1
739,62,89,1,3,2,1,0.811,10,0.06,7,3,2,0,0,0
69,10,15,10,3,3,2,0.836,220,0.128,4,4,1,0,0,1
672,185,92,1,0,0,0,0.854,43,0.299,18,0,1,0,0,0
705,88,70,3,4,1,1,0.85,215,0.341,2,2,0,0,0,0
498,89,96,0,0,0,1,0.83,114,0.094,11,0,2,0,0,0
315,148,77,2,4,3,5,0.53,73,0.227,5,2,0,0,0,1
670,135,75,2,1,1,0,0.868,209,0.274,13,4,2,0,0,0
34,22,20,7,3,2,0,0.983,128,0.232,14,3,2,0,0,1
35,28,28,7,3,2,0,0.836,92,0.131,19,2,2,0,0,1
356,148,91,1,1,0,1,0.839,72,0.081,6,6,2,0,0,0
325,45,79,2,2,2,1,0.965,95,0.343,10,1,0,0,0,0
590,138,94,1,1,1,0,0.822,52,0.104,17,5,1,0,0,0
32,15,5,10,2,2,1,0.798,76,0.12,16,5,0,0,0,1
